ari,macro_f1,weighted_f1,runtime,n_spots,n_clusters_pred,n_clusters_true,sample_id,dataset,method,seed,l,res,peak_ram_gb,error,assignment,n_gt_clusters
0.2069640690709215,0.4187602726390482,0.47036612949615,18.57117247581482,613.0,7.0,7.0,H1,HER2+,STMSGAL,,,,,,,
0.2553691909900017,0.3469176548012343,0.4069461195184988,2352.558891773224,5292.0,14.0,14.0,E9.5_E2S1,MOSTA,STMSGAL,,,,,,,
0.2179664329223934,0.281567936165416,0.3693056680728147,1468.691925048828,4356.0,14.0,13.0,E9.5_E2S2,MOSTA,STMSGAL,,,,,,,
0.2032765516784406,0.3117956425566432,0.3497384983720872,2006.459809303284,5059.0,13.0,13.0,E9.5_E2S3,MOSTA,STMSGAL,,,,,,,
0.2320336203795059,0.3092486144043489,0.4277573319167292,2786.432264328003,5797.0,13.0,13.0,E9.5_E2S4,MOSTA,STMSGAL,,,,,,,
0.4340391635360993,0.4942895837486662,0.5660075983669886,1325.4559242725372,4213.0,6.0,7.0,151507,DLPFC,GraphST,50.0,,,6.091075897216797,,,
0.4075489046440569,0.5126885687629441,0.5815366203283678,1356.9290058612823,4375.0,6.0,7.0,151508,DLPFC,GraphST,50.0,,,6.190433502197266,,,
0.4061906641085558,0.4824696699993161,0.6001578905661656,1638.6210567951202,4783.0,6.0,7.0,151509,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.4590481825795448,0.5395843327809084,0.6329740421291342,1608.5941851139069,4587.0,6.0,7.0,151510,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.2529667441504618,0.3807935437586812,0.523461248048971,1119.714998960495,3634.0,6.0,5.0,151669,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.2508113039412464,0.3712539629885081,0.5409909548549708,1023.4754648208618,3480.0,6.0,5.0,151670,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.3693757548337864,0.5011195629476767,0.6403250478208867,1264.14510679245,4089.0,6.0,5.0,151671,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.3268517243347492,0.440139055642158,0.5454864420301092,1207.096190214157,3885.0,6.0,5.0,151672,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.4912479165977948,0.5819430682212678,0.6452302239598698,1029.1775555610657,3608.0,6.0,7.0,151673,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.3631138090231009,0.4658850965188956,0.5171611566511978,1108.8511891365051,3635.0,6.0,7.0,151674,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.3944270460662298,0.4904626722988082,0.5440601482828351,1040.513543367386,3563.0,6.0,7.0,151675,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.3491349492845507,0.4588732863677191,0.5033961361659246,1062.6239323616028,3428.0,6.0,7.0,151676,DLPFC,GraphST,50.0,,,6.5643310546875,,,
0.0670737348536719,0.2819478037205112,0.3678230791653108,23.19625163078308,345.0,6.0,6.0,A1,HER2+,GraphST,50.0,,,6.5643310546875,,,
0.2515524668687467,0.3677047367750796,0.4980023694091407,14.141287326812744,287.0,6.0,5.0,B1,HER2+,GraphST,50.0,,,6.5643310546875,,,
0.0064651974460804,0.2157388944537538,0.3642715975495368,8.820475101470947,174.0,6.0,4.0,C1,HER2+,GraphST,50.0,,,6.5643310546875,,,
0.2025390074501666,0.3381299693719209,0.5550194584939313,16.86355447769165,306.0,6.0,4.0,D1,HER2+,GraphST,50.0,,,6.5643310546875,,,
0.1365651186762514,0.3392084904342969,0.5059986149660272,51.99226832389832,587.0,6.0,4.0,E1,HER2+,GraphST,50.0,,,6.5643310546875,,,
0.0346312294034534,0.2214629660365609,0.4019680675532314,72.66513466835022,691.0,6.0,4.0,F1,HER2+,GraphST,50.0,,,6.5643310546875,,,
0.1773507569591312,0.3237606047310844,0.3913718943097174,33.581021785736084,467.0,6.0,7.0,G2,HER2+,GraphST,50.0,,,6.5643310546875,,,
0.2793537982962015,0.466956405866249,0.5160156229029148,57.10518980026245,612.0,6.0,7.0,H1,HER2+,GraphST,50.0,,,6.5643310546875,,,
,,,,,,,A1,HER2+,SCOIGET,,,,,The size of tensor a (69) must match the size of tensor b (68) at non-singleton dimension 0,,
0.189518902875842,0.4476062358415299,0.5007884454743876,127.57557344436646,295.0,5.0,5.0,B1,HER2+,SCOIGET,,,,,,,
0.0975995682411961,0.3137370504273221,0.5087622321761514,46.81476426124573,176.0,4.0,4.0,C1,HER2+,SCOIGET,,,,,,,
0.1711883506874156,0.3390259375660835,0.434593029698225,117.19438195228577,306.0,4.0,4.0,D1,HER2+,SCOIGET,,,,,,,
,,,,,,,E1,HER2+,SCOIGET,,,,,The size of tensor a (117) must match the size of tensor b (116) at non-singleton dimension 0,,
0.0056374821057457,0.1993262887005488,0.4031052456944526,430.47746300697327,691.0,4.0,4.0,F1,HER2+,SCOIGET,,,,,,,
0.1147956717929791,0.2517379501314788,0.3433644892813924,227.26811003685,467.0,7.0,7.0,G2,HER2+,SCOIGET,,,,,,,
0.1734295222094181,0.3185847352338586,0.3882352556627111,348.7538425922394,613.0,7.0,7.0,H1,HER2+,SCOIGET,,,,,,,
0.507605864241068,0.579502452303141,0.578641206528954,19.8073117733002,4226.0,6.0,7.0,151507,DLPFC,spatialMNN,,,,,,,
